"","Category","ID","Name","PValue","QValueFDRBH","QValueFDRBY","QValueBonferroni","TotalGenes","GenesInTerm","GenesInQuery","GenesInTermInQuery","Source","URL"
"568","GeneFamily","567","Glutathione S-transferases",0.0656381882669967,0.114259068464772,0.507077614436501,1,18080,25,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/567"
"569","GeneFamily","534","ETS transcription factor family",0.0732253568586606,0.122752616345758,0.544771672820324,1,18080,28,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/534"
"570","GeneFamily","396","Zinc fingers MYND-type|A-kinase anchoring proteins",0.0757409760431271,0.122752616345758,0.544771672820324,1,18080,29,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/396"
"571","GeneFamily","739","Serpin peptidase inhibitors",0.0956265699496624,0.149814959587804,0.664873373601034,1,18080,37,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/739"
"572","GeneFamily","592","C2-set domain containing|Immunoglobulin like domain containing|Scavenger receptors",0.102975099142852,0.15612353741013,0.692870613869262,1,18080,40,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/592"
"573","GeneFamily","602","CD molecules|I-set domain containing|Immunoglobulin like domain containing|Interleukin receptors|TIR domain containing",0.107841589299972,0.158392334284334,0.70293945236121,1,18080,42,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/602"
"574","GeneFamily","584","DNAJ (HSP40) heat shock proteins|C2 tensin-type domain containing",0.124671496032235,0.17756243374288,0.788015660600617,1,18080,49,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/584"
"575","GeneFamily","103","X-linked mental retardation|Angiotensin receptors",0.134148533418532,0.185440619725617,0.822978765130438,1,18080,53,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/103"
"576","GeneFamily","1218","LIM domain containing",0.148175914039142,0.198979084566848,0.883061982568363,1,18080,59,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/1218"
"577","GeneFamily","58","Ring finger proteins",0.170861357080077,0.223068993965656,0.989972129430843,1,18080,275,49,2,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/58"
"578","GeneFamily","646","Mitochondrial ribosomal proteins",0.193344892784494,0.245600269212736,1,1,18080,79,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/646"
"579","GeneFamily","59","Ring finger proteins|Tripartite motif containing|ARF GTPase family",0.227783096802833,0.281731724992978,1,1,18080,95,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/59"
"580","GeneFamily","752","Solute carriers",0.290460984772703,0.350042725238899,1,1,18080,395,49,2,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/752"
"581","GeneFamily","593","Blood group antigens|CD molecules|I-set domain containing|Immunoglobulin like domain containing",0.355240784520654,0.411264082928104,1,1,18080,161,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/593"
"582","GeneFamily","590","Adenosine receptors|V-set domain containing",0.358762285107495,0.411264082928104,1,1,18080,163,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/590"
"583","GeneFamily","694","Armadillo repeat containing|Protein phosphatase 1 regulatory subunits",0.389619595187776,0.436002880329178,1,1,18080,181,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/694"
"584","GeneFamily","594","Immunoglobulin like domain containing",0.409378008136187,0.447459683311646,1,1,18080,193,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/594"
"585","GeneFamily","682","Pleckstrin homology domain containing|Rho guanine nucleotide exchange factors|C2 domain containing",0.430076069367233,0.459399437733181,1,1,18080,206,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/682"
"586","GeneFamily","725","RNA binding motif containing",0.44092511321857,0.460521784917173,1,1,18080,213,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/725"
"587","GeneFamily","403","Ankyrin repeat domain containing",0.483756002488864,0.494272437325578,1,1,18080,242,49,1,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/403"
"588","Coexpression","M5314","MILI_PSEUDOPODIA_HAPTOTAXIS_DN",8.43933436441502e-12,3.74500055343265e-08,3.4338801378464e-07,4.54711335554681e-08,26211,681,76,17,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/MILI_PSEUDOPODIA_HAPTOTAXIS_DN.html"
"589","Coexpression","MM1055","MILI_PSEUDOPODIA_HAPTOTAXIS_DN",1.39012641181613e-11,3.74500055343265e-08,3.4338801378464e-07,7.4900011068653e-08,26211,703,76,17,"M2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/MILI_PSEUDOPODIA_HAPTOTAXIS_DN.html"
"590","Coexpression","M1604","JACKSON_DNMT1_TARGETS_UP",1.65121247215509e-07,0.000296557759999055,0.00271920868169583,0.000889673279997164,26211,84,76,6,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/JACKSON_DNMT1_TARGETS_UP.html"
"591","Coexpression","MM1185","JACKSON_DNMT1_TARGETS_UP",3.03325378290965e-07,0.000408579284557929,0.00374636070131678,0.00163431713823172,26211,93,76,6,"M2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/JACKSON_DNMT1_TARGETS_UP.html"
"592","Coexpression","M6659","FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP",9.60837133492428e-07,0.00103539809505144,0.00949381155658909,0.0051769904752572,26211,585,76,11,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP.html"
"593","Coexpression","M3174","GSE12366_PLASMA_CELL_VS_NAIVE_BCELL_UP",1.6044578128358e-06,0.00113676865201951,0.010423302319457,0.0086448186955593,26211,195,76,7,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE12366_PLASMA_CELL_VS_NAIVE_BCELL_UP.html"
"594","Coexpression","M4446","GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN",1.77608715551612e-06,0.00113676865201951,0.010423302319457,0.00956955759392085,26211,198,76,7,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN.html"
"595","Coexpression","M7222","GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_DN",1.83660270481627e-06,0.00113676865201951,0.010423302319457,0.00989561537355006,26211,199,76,7,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_DN.html"
"596","Coexpression","M9482","GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_DN",1.89883405125753e-06,0.00113676865201951,0.010423302319457,0.0102309178681755,26211,200,76,7,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_DN.html"
"597","Coexpression","M4665","BAELDE_DIABETIC_NEPHROPATHY_DN",4.86533052449241e-06,0.00262144008659651,0.02403660805248,0.0262144008659651,26211,437,76,9,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/BAELDE_DIABETIC_NEPHROPATHY_DN.html"
"598","Coexpression","M2504","PHONG_TNF_RESPONSE_NOT_VIA_P38",6.60613401046655e-06,0.00313160046847594,0.0287143900112735,0.0355938500483938,26211,341,76,8,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PHONG_TNF_RESPONSE_NOT_VIA_P38.html"
"599","Coexpression","M1613","MILI_PSEUDOPODIA_CHEMOTAXIS_DN",6.97461128836511e-06,0.00313160046847594,0.0287143900112735,0.0375792056217112,26211,457,76,9,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/MILI_PSEUDOPODIA_CHEMOTAXIS_DN.html"
"600","Coexpression","M2502","PHONG_TNF_RESPONSE_VIA_P38_PARTIAL",8.33351654885118e-06,0.00336009791528086,0.0308095374830485,0.0449009871652102,26211,164,76,6,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PHONG_TNF_RESPONSE_VIA_P38_PARTIAL.html"
"601","Coexpression","MM1053","MILI_PSEUDOPODIA_CHEMOTAXIS_DN",8.73076666925242e-06,0.00336009791528086,0.0308095374830485,0.0470413708139321,26211,470,76,9,"M2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/MILI_PSEUDOPODIA_CHEMOTAXIS_DN.html"
"602","Coexpression","M6728","GSE6259_33D1_POS_VS_DEC205_POS_FLT3L_INDUCED_SPLENIC_DC_DN",1.3291659847789e-05,0.00461124037241967,0.0422815604424239,0.071615463259887,26211,178,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE6259_33D1_POS_VS_DEC205_POS_FLT3L_INDUCED_SPLENIC_DC_DN.html"
"603","Coexpression","M3167","GSE12366_GC_BCELL_VS_PLASMA_CELL_DN",2.1630620882487e-05,0.00461124037241967,0.0422815604424239,0.11654578531484,26211,194,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE12366_GC_BCELL_VS_PLASMA_CELL_DN.html"
"604","Coexpression","M5862","GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP",2.29170979947295e-05,0.00461124037241967,0.0422815604424239,0.123477323995602,26211,196,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP.html"
"605","Coexpression","M8875","GSE37301_HEMATOPOIETIC_STEM_CELL_VS_COMMON_LYMPHOID_PROGENITOR_UP",2.29170979947295e-05,0.00461124037241967,0.0422815604424239,0.123477323995602,26211,196,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE37301_HEMATOPOIETIC_STEM_CELL_VS_COMMON_LYMPHOID_PROGENITOR_UP.html"
"606","Coexpression","M4443","GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_DN",2.42645297855417e-05,0.00461124037241967,0.0422815604424239,0.130737286484499,26211,198,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_DN.html"
"607","Coexpression","M312","GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN",2.49617710415042e-05,0.00461124037241967,0.0422815604424239,0.134494022371625,26211,199,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN.html"
"608","Coexpression","M4558","GSE24142_DN2_VS_DN3_THYMOCYTE_DN",2.49617710415042e-05,0.00461124037241967,0.0422815604424239,0.134494022371625,26211,199,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE24142_DN2_VS_DN3_THYMOCYTE_DN.html"
"609","Coexpression","M7984","GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP",2.49617710415042e-05,0.00461124037241967,0.0422815604424239,0.134494022371625,26211,199,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP.html"
"610","Coexpression","M4457","GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_DN",2.49617710415042e-05,0.00461124037241967,0.0422815604424239,0.134494022371625,26211,199,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_DN.html"
"611","Coexpression","M9456","GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP",2.56750577528935e-05,0.00461124037241967,0.0422815604424239,0.13833721117259,26211,200,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP.html"
"612","Coexpression","M7077","GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_ATOPIC_PATIENT_UP",2.56750577528935e-05,0.00461124037241967,0.0422815604424239,0.13833721117259,26211,200,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_ATOPIC_PATIENT_UP.html"
"613","Coexpression","M4853","GSE27786_NKCELL_VS_ERYTHROBLAST_UP",2.56750577528935e-05,0.00461124037241967,0.0422815604424239,0.13833721117259,26211,200,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE27786_NKCELL_VS_ERYTHROBLAST_UP.html"
"614","Coexpression","M5932","HALLMARK_INFLAMMATORY_RESPONSE",2.56750577528935e-05,0.00461124037241967,0.0422815604424239,0.13833721117259,26211,200,76,6,"H: Hallmark","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INFLAMMATORY_RESPONSE.html"
"615","Coexpression","M7526","GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN",2.56750577528935e-05,0.00461124037241967,0.0422815604424239,0.13833721117259,26211,200,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN.html"
"616","Coexpression","M4486","GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN",2.56750577528935e-05,0.00461124037241967,0.0422815604424239,0.13833721117259,26211,200,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN.html"
"617","Coexpression","M3014","KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_UP",2.56750577528935e-05,0.00461124037241967,0.0422815604424239,0.13833721117259,26211,200,76,6,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_UP.html"
"618","Coexpression","M39175","MURARO_PANCREAS_MESENCHYMAL_STROMAL_CELL",2.67362796347156e-05,0.00464693789264025,0.0426088795012781,0.144055074671848,26211,681,76,10,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/MURARO_PANCREAS_MESENCHYMAL_STROMAL_CELL.html"
"619","Coexpression","M4500","DACOSTA_UV_RESPONSE_VIA_ERCC3_DN",3.49148638511439e-05,0.00587879020093636,0.0539040264948908,0.188121286429963,26211,856,76,11,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/DACOSTA_UV_RESPONSE_VIA_ERCC3_DN.html"
"620","Coexpression","M39077","ZHONG_PFC_MAJOR_TYPES_MICROGLIA",3.98402339366822e-05,0.00621184954225695,0.0569579268630408,0.214659180450844,26211,438,76,8,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZHONG_PFC_MAJOR_TYPES_MICROGLIA.html"
"621","Coexpression","M4196","NUYTTEN_EZH2_TARGETS_UP",3.98930465101532e-05,0.00621184954225695,0.0569579268630408,0.214943734596706,26211,1033,76,12,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/NUYTTEN_EZH2_TARGETS_UP.html"
"622","Coexpression","M41698","TRAVAGLINI_LUNG_TREM2_DENDRITIC_CELL",4.09473281781247e-05,0.00621184954225695,0.0569579268630408,0.220624204223736,26211,572,76,9,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/TRAVAGLINI_LUNG_TREM2_DENDRITIC_CELL.html"
"623","Coexpression","M41006","NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP",4.15045626431422e-05,0.00621184954225695,0.0569579268630408,0.22362658352125,26211,573,76,9,"C7:VAX: HIPC Vaccine Response","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP.html"
"624","Coexpression","M4210","CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3",4.58760016025008e-05,0.00668053774687228,0.0612554405581891,0.247179896634274,26211,726,76,10,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3.html"
"625","Coexpression","M39049","MANNO_MIDBRAIN_NEUROTYPES_HENDO",4.8670478902979e-05,0.00690096158761187,0.0632765592144459,0.262236540329251,26211,888,76,11,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/MANNO_MIDBRAIN_NEUROTYPES_HENDO.html"
"626","Coexpression","M16066","SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN",5.20087508557459e-05,0.00718520896437844,0.0658828910624319,0.280223149610759,26211,590,76,9,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN.html"
"627","Coexpression","M41099","HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_28DY_POSITIVE",5.75093484556559e-05,0.00774650923697685,0.0710295868504386,0.309860369479074,26211,1250,76,13,"C7:VAX: HIPC Vaccine Response","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_28DY_POSITIVE.html"
"628","Coexpression","MM16610","ZHANG_UTERUS_C4_MYOFIBROBLAST",9.83249533060346e-05,0.0127415194428739,0.116830024232612,0.529774848412914,26211,369,76,7,"M8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZHANG_UTERUS_C4_MYOFIBROBLAST.html"
"629","Coexpression","M292","DASU_IL6_SIGNALING_SCAR_UP",9.93214210469009e-05,0.0127415194428739,0.116830024232612,0.535143816600702,26211,31,76,3,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/DASU_IL6_SIGNALING_SCAR_UP.html"
"630","Coexpression","M15709","ACEVEDO_LIVER_CANCER_UP",0.00010891748573604,0.0134620166538528,0.123436434637243,0.586847413145784,26211,972,76,11,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ACEVEDO_LIVER_CANCER_UP.html"
"631","Coexpression","M41204","NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_CORRELATED_WITH_HAI_28DY_RESPONSE_AT_7DY_POSITIVE",0.000109934805636511,0.0134620166538528,0.123436434637243,0.592328732769524,26211,162,76,5,"C7:VAX: HIPC Vaccine Response","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_CORRELATED_WITH_HAI_28DY_RESPONSE_AT_7DY_POSITIVE.html"
"632","Coexpression","M3395","MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN",0.000129698215463221,0.014615859994886,0.134016298844014,0.698813984915837,26211,519,76,8,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN.html"
"633","Coexpression","M3231","SEIDEN_ONCOGENESIS_BY_MET",0.000132208561050791,0.014615859994886,0.134016298844014,0.712339726941661,26211,89,76,4,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SEIDEN_ONCOGENESIS_BY_MET.html"
"634","Coexpression","M9425","GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_UP",0.000149551203350804,0.014615859994886,0.134016298844014,0.805781883654132,26211,173,76,5,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_UP.html"
"635","Coexpression","M5660","GSE6269_E_COLI_VS_STAPH_AUREUS_INF_PBMC_DN",0.000157793817601394,0.014615859994886,0.134016298844014,0.85019308923631,26211,175,76,5,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE6269_E_COLI_VS_STAPH_AUREUS_INF_PBMC_DN.html"
"636","Coexpression","M18090","NUYTTEN_NIPP1_TARGETS_DN",0.000160316719981048,0.014615859994886,0.134016298844014,0.863786487257886,26211,845,76,10,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/NUYTTEN_NIPP1_TARGETS_DN.html"
"637","Coexpression","M2140","LU_EZH2_TARGETS_DN",0.000161755272277224,0.014615859994886,0.134016298844014,0.871537407029684,26211,400,76,7,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/LU_EZH2_TARGETS_DN.html"
"638","CoexpressionAtlas","PCBC_ratio_SmallAirwayEpithel_vs_SC_cfr-2X-p05","Small Airway Epithelial_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",8.95282470830118e-10,1.60166034031508e-06,1.29204453442462e-05,1.60166034031508e-06,21234,1903,76,26,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"639","CoexpressionAtlas","PCBC_ratio_Bronchial Smooth Muscle_vs_SC_cfr-2X-p05","Bronchial Smooth Muscle_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",6.32400302428815e-09,5.65682070522575e-06,4.56330477220227e-05,1.13136414104515e-05,21234,1778,76,24,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"640","CoexpressionAtlas","PCBC_ratio_BronchSmoothMuscl_vs_SC_cfr-2X-p05","Bronchial Smooth Muscle Cells_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",4.5416718446927e-07,0.000270835031005175,0.00218480106382679,0.000812505093015524,21234,1893,76,22,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"641","CoexpressionAtlas","PCBC_ratio_CardiacMyocyte_vs_SC_cfr-2X-p05","Cardiac Myocyte Cells_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",2.21923754958654e-06,0.000992553994052579,0.00800684096907011,0.00397021597621032,21234,1747,76,20,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"642","CoexpressionAtlas","PCBC_ratio_Lung Fibroblast_vs_SC_cfr-2X-p05","Lung Fibroblast_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",2.90148852371012e-05,0.0103815259378348,0.0837468064191945,0.051907629689174,21234,1899,76,19,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"643","CoexpressionAtlas","PCBC_ratio_CardioEndothel_vs_SC_cfr-2X-p05","Cardiovascular Endothelial Cells_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",3.91483311539854e-05,0.0116727274057467,0.0941628088478265,0.0700363644344799,21234,1767,76,18,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"644","CoexpressionAtlas","PCBC_ratio_MESO-15_vs_MESO-5_cfr-2X-p05","Mesoderm Day 15_vs_Mesoderm Day 5-Confounder_removed-fold2.0_adjp0.05",8.1610169458301e-05,0.020799686156398,0.167789138181661,0.1460005931609,21234,1049,76,13,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"645","CoexpressionAtlas","gudmap_kidney_adult_Mesangium_Meis_k1_1000","kidney_adult_Mesangium_Meis_k-means-cluster#1_top-relative-expression-ranked_1000",9.30114529073137e-05,0.020799686156398,0.167789138181661,0.166397489251184,21234,127,76,5,"Gudmap Mouse MOE430.2","http://www.gudmap.org/"
"646","CoexpressionAtlas","gudmap_dev gonad_e13.5_F_SupCellPrec_Sry_1000","dev gonad_e13.5_F_SupCellPrec_Sry_top-relative-expression-ranked_1000",0.000129806357085727,0.0258026192029295,0.208147334836463,0.232223572826365,21234,804,76,11,"Gudmap Mouse ST 1.0","http://www.gudmap.org/"
"647","CoexpressionAtlas","gudmap_kidney_adult_RenMedVasc_Tie2_k3_1000","kidney_adult_RenMedVasc_Tie2_k-means-cluster#3_top-relative-expression-ranked_1000",0.000195029445528236,0.0348907678050015,0.281460586302974,0.348907678050015,21234,80,76,4,"Gudmap Mouse MOE430.2","http://www.gudmap.org/"
"648","CoexpressionAtlas","gudmap_kidney_adult_Podocyte_MafB_k1_500","kidney_adult_Podocyte_MafB_k-means-cluster#1_top-relative-expression-ranked_500",0.000656565120148353,0.1067813636314,0.861395351970925,1,21234,110,76,4,"Gudmap Mouse MOE430.2","http://www.gudmap.org/"
"649","CoexpressionAtlas","gudmap_kidney_adult_Podocyte_MafB_1000","kidney_adult_Podocyte_MafB_top-relative-expression-ranked_1000",0.000784719476433126,0.110104546119305,0.888203156736502,1,21234,838,76,10,"Gudmap Mouse MOE430.2","http://www.gudmap.org/"
"650","CoexpressionAtlas","PCBC_ratio_PulmonMicrovasc Cells_vs_SC_cfr-2X-p05","Human Pulmonary Microvascular Endothelial Cells_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",0.000839776906981591,0.110104546119305,0.888203156736502,1,21234,2258,76,18,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"651","CoexpressionAtlas","Facebase_RNAseq_e10.5_Lateral Nasal Eminence_2500","FacebaseRNAseq_e10.5_Lateral Nasal Eminence_top-relative-expression-ranked_2500",0.00086163423458372,0.110104546119305,0.888203156736502,1,21234,2461,76,19,"FaceBase_RNAseq","http://www.facebase.org"
