"","Category","ID","Name","PValue","QValueFDRBH","QValueFDRBY","QValueBonferroni","TotalGenes","GenesInTerm","GenesInQuery","GenesInTermInQuery","Source","URL"
"558","Coexpression","M4459","GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_DN",9.28289734603064e-30,9.43490479007189e-27,9.03931466102977e-26,7.54792383205751e-26,26211,200,184,29,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_DN.html"
"559","Coexpression","M34020","BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP",8.4309051534116e-28,7.61685442248775e-25,7.29749217231882e-24,6.85516898023897e-24,26211,144,184,25,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP.html"
"560","Coexpression","M5847","GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN",5.24810514357098e-27,4.26723429223756e-24,4.08831613652967e-23,4.26723429223756e-23,26211,198,184,27,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN.html"
"561","Coexpression","M19826","ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP",5.9332106286913e-27,4.38572142017173e-24,4.20183529295037e-23,4.8242935621889e-23,26211,223,184,28,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP.html"
"562","Coexpression","M14435","TIAN_TNF_SIGNALING_VIA_NFKB",2.00043381833538e-26,1.35546061474041e-23,1.29862836773556e-22,1.62655273768849e-22,26211,26,184,15,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/TIAN_TNF_SIGNALING_VIA_NFKB.html"
"563","Coexpression","M8735","GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN",1.76511344216532e-25,1.10401056909586e-22,1.05772121131113e-21,1.43521373982462e-21,26211,200,184,26,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN.html"
"564","Coexpression","M5849","GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN",2.55326489611173e-24,1.48289977644889e-21,1.42072421379359e-20,2.07605968702845e-20,26211,196,184,25,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN.html"
"565","Coexpression","M2597","GHANDHI_BYSTANDER_IRRADIATION_UP",1.03447223809687e-23,5.60752917864375e-21,5.37241465011969e-20,8.41129376796562e-20,26211,84,184,19,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GHANDHI_BYSTANDER_IRRADIATION_UP.html"
"566","Coexpression","MM1253","SEKI_INFLAMMATORY_RESPONSE_LPS_UP",2.14880113640948e-23,1.09199387750909e-20,1.04620835995182e-19,1.74719020401455e-19,26211,87,184,19,"M2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SEKI_INFLAMMATORY_RESPONSE_LPS_UP.html"
"567","Coexpression","M2591","GHANDHI_DIRECT_IRRADIATION_UP",2.76492700451079e-23,1.32244832198102e-20,1.26700022642689e-19,2.24816214736773e-19,26211,105,184,20,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GHANDHI_DIRECT_IRRADIATION_UP.html"
"568","Coexpression","M41042","FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP",5.44969187046054e-23,2.46174692215082e-20,2.35852989937519e-19,4.43114445987147e-19,26211,91,184,19,"C7:VAX: HIPC Vaccine Response","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP.html"
"569","Coexpression","M5845","GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_DN",8.70081391083443e-23,3.53731589544974e-20,3.38900202449089e-19,7.07463179089947e-19,26211,199,184,24,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_DN.html"
"570","Coexpression","M8727","GSE30971_WBP7_HET_VS_KO_MACROPHAGE_4H_LPS_STIM_UP",8.70081391083443e-23,3.53731589544974e-20,3.38900202449089e-19,7.07463179089947e-19,26211,199,184,24,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE30971_WBP7_HET_VS_KO_MACROPHAGE_4H_LPS_STIM_UP.html"
"571","Coexpression","M6659","FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP",1.50693448894273e-22,5.83470682361586e-20,5.59006710793946e-19,1.22528843295933e-18,26211,585,184,35,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP.html"
"572","Coexpression","M18938","SENESE_HDAC1_AND_HDAC2_TARGETS_UP",5.7522311709032e-22,2.12597234775518e-19,2.03683380379516e-18,4.67713916506139e-18,26211,243,184,25,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SENESE_HDAC1_AND_HDAC2_TARGETS_UP.html"
"573","Coexpression","M4462","GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_UP",1.69912424169534e-21,6.00677356922817e-19,5.75491937628727e-18,1.38155792092248e-17,26211,198,184,23,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_UP.html"
"574","Coexpression","M4151","HINATA_NFKB_TARGETS_FIBROBLAST_UP",9.99206165637552e-21,3.38522722199956e-18,3.24329018040939e-17,8.12454533279894e-17,26211,81,184,17,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HINATA_NFKB_TARGETS_FIBROBLAST_UP.html"
"575","Coexpression","M14973","SENESE_HDAC1_TARGETS_UP",1.08022894325729e-20,3.51333661505e-18,3.36602815610524e-17,8.78334153762499e-17,26211,451,184,30,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SENESE_HDAC1_TARGETS_UP.html"
"576","Coexpression","M17466","SANA_TNF_SIGNALING_UP",1.56616722078428e-20,4.89788679699882e-18,4.69252641306604e-17,1.27345056721969e-16,26211,83,184,17,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SANA_TNF_SIGNALING_UP.html"
"577","Coexpression","M11951","HINATA_NFKB_TARGETS_KERATINOCYTE_UP",1.9517165019716e-20,5.87755810278929e-18,5.63112170305141e-17,1.58694068775311e-16,26211,84,184,17,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HINATA_NFKB_TARGETS_KERATINOCYTE_UP.html"
"578","Coexpression","M34008","BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP",3.19710587203909e-20,9.28416708769639e-18,8.89489714401501e-17,2.59956678455499e-16,26211,286,184,25,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP.html"
"579","Coexpression","M9943","GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_DN",3.97064762006055e-20,1.11328744133491e-17,1.06660911946757e-16,3.22853357987123e-16,26211,199,184,22,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_DN.html"
"580","Coexpression","M8631","GSE32986_CURDLAN_HIGHDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN",4.4348882083772e-20,1.16322825878435e-17,1.11445600010908e-16,3.6060076022315e-16,26211,200,184,22,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE32986_CURDLAN_HIGHDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN.html"
"581","Coexpression","M9900","GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_UP",4.4348882083772e-20,1.16322825878435e-17,1.11445600010908e-16,3.6060076022315e-16,26211,200,184,22,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_UP.html"
"582","Coexpression","M18685","ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP",1.35281614253584e-19,3.43742126717466e-17,3.2932958146227e-16,1.09997480549589e-15,26211,452,184,29,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP.html"
"583","Coexpression","M4306","ONDER_CDH1_TARGETS_2_DN",4.6583466299892e-19,1.14778837722552e-16,1.09966348753533e-15,3.78770164484422e-15,26211,473,184,29,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ONDER_CDH1_TARGETS_2_DN.html"
"584","Coexpression","M39173","MURARO_PANCREAS_DUCTAL_CELL",7.25562814906874e-19,1.735162131767e-16,1.66240962107532e-15,5.8995512480078e-15,26211,1276,184,44,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/MURARO_PANCREAS_DUCTAL_CELL.html"
"585","Coexpression","M41656","TRAVAGLINI_LUNG_MUCOUS_CELL",9.18399884622282e-19,2.13357413196108e-16,2.04411685762043e-15,7.46750946186377e-15,26211,125,184,18,"C8: Cell Type Signature","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/TRAVAGLINI_LUNG_MUCOUS_CELL.html"
"586","Coexpression","M41041","FLETCHER_PBMC_BCG_10W_INFANT_BCG_STIMULATED_VS_UNSTIMULATED_10W_UP",1.06502040005605e-18,2.4054669091266e-16,2.30460961526294e-15,8.65968087285576e-15,26211,126,184,18,"C7:VAX: HIPC Vaccine Response","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/FLETCHER_PBMC_BCG_10W_INFANT_BCG_STIMULATED_VS_UNSTIMULATED_10W_UP.html"
"587","Coexpression","M2504","PHONG_TNF_RESPONSE_NOT_VIA_P38",2.2441981437075e-18,4.93177705580694e-16,4.72499570874273e-15,1.82475751064857e-14,26211,341,184,25,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PHONG_TNF_RESPONSE_NOT_VIA_P38.html"
"588","Coexpression","M18085","LIANG_SILENCED_BY_METHYLATION_2",3.31131621187908e-18,7.08534529441812e-16,6.78826835281758e-15,2.69243121187888e-14,26211,58,184,14,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/LIANG_SILENCED_BY_METHYLATION_2.html"
"589","Coexpression","M4196","NUYTTEN_EZH2_TARGETS_UP",4.79235639227292e-18,9.99144867322337e-16,9.57252356927136e-15,3.89666498255711e-14,26211,1033,184,39,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/NUYTTEN_EZH2_TARGETS_UP.html"
"590","Coexpression","M7140","ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP",5.1317523567739e-18,1.04315696032322e-15,9.99419094841025e-15,4.17262784129286e-14,26211,517,184,29,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP.html"
"591","Coexpression","M7245","SEKI_INFLAMMATORY_RESPONSE_LPS_UP",5.42992496037312e-18,1.0768468256779e-15,1.03169639923409e-14,4.41507198527938e-14,26211,76,184,15,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SEKI_INFLAMMATORY_RESPONSE_LPS_UP.html"
"592","Coexpression","M2125","CHICAS_RB1_TARGETS_SENESCENT",5.9000362674116e-18,1.14221892596009e-15,1.09432755425379e-14,4.79731948903237e-14,26211,565,184,30,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/CHICAS_RB1_TARGETS_SENESCENT.html"
"593","Coexpression","M4696","GSE2706_UNSTIM_VS_2H_LPS_DC_DN",8.73619683413316e-18,1.65195387112411e-15,1.58269014673155e-14,7.10340164583367e-14,26211,194,184,20,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE2706_UNSTIM_VS_2H_LPS_DC_DN.html"
"594","Coexpression","M5860","GSE9988_LPS_VS_VEHICLE_TREATED_MONOCYTE_UP",1.18503724870012e-17,2.14123063759571e-15,2.05145233849441e-14,9.63553786918071e-14,26211,197,184,20,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE9988_LPS_VS_VEHICLE_TREATED_MONOCYTE_UP.html"
"595","Coexpression","M5867","GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_UP",1.18503724870012e-17,2.14123063759571e-15,2.05145233849441e-14,9.63553786918071e-14,26211,197,184,20,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_UP.html"
"596","Coexpression","M9897","GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_DN",1.44797611728907e-17,2.55945517601683e-15,2.45214140593793e-14,1.17734938096774e-13,26211,199,184,20,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_DN.html"
"597","Coexpression","M5932","HALLMARK_INFLAMMATORY_RESPONSE",1.59922985008322e-17,2.76666764064397e-15,2.65066579077573e-14,1.30033379110266e-13,26211,200,184,20,"H: Hallmark","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INFLAMMATORY_RESPONSE.html"
"598","Coexpression","M11428","GAURNIER_PSMD4_TARGETS",1.10187324280281e-16,1.86652736192284e-14,1.78826692195097e-13,8.95933133722964e-13,26211,73,184,14,"C2:CGP: Chemical and Genetic Perturbations","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GAURNIER_PSMD4_TARGETS.html"
"599","Coexpression","M4703","GSE2706_UNSTIM_VS_2H_LPS_AND_R848_DC_DN",1.29210410797233e-16,2.14410173508632e-14,2.05420305556231e-13,1.0506098501923e-12,26211,192,184,19,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE2706_UNSTIM_VS_2H_LPS_AND_R848_DC_DN.html"
"600","Coexpression","M8708","GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_UP",1.72879098526474e-16,2.81135990023752e-14,2.69348417700934e-13,1.40567995011876e-12,26211,195,184,19,"C7:IMMUNESIGDB: ImmuneSigDB","https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_UP.html"
"601","CoexpressionAtlas","PCBC_ratio_SmallAirwayEpithel_vs_SC_cfr-2X-p05","Small Airway Epithelial_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",2.45433497048049e-17,7.14456909906871e-14,6.11120674638504e-13,7.14456909906871e-14,21234,1903,185,57,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"602","CoexpressionAtlas","PCBC_ratio_CardiacMyocyte_vs_SC_cfr-2X-p05","Cardiac Myocyte Cells_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",1.25186641176264e-15,1.82209156232052e-12,1.55855141069821e-11,3.64418312464104e-12,21234,1747,185,52,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"603","CoexpressionAtlas","JC_hmvEC_1000","JC_hmvEC_top-relative-expression-ranked_1000",8.10677685782687e-15,7.86627581104467e-12,6.72852864025737e-11,2.3598827433134e-11,21234,990,185,38,"PCBC","http://www.progenitorcells.org/"
"604","CoexpressionAtlas","PCBC_ctl_CardiacMyocyte_1000","Progenitor-Cell-Biology-Consortium_reference_CardiacMyocyte_top-relative-expression-ranked_1000",2.76601419548031e-14,2.01296683076079e-11,1.72181923161723e-10,8.05186732304317e-11,21234,975,185,37,"PCBC","http://www.progenitorcells.org/"
"605","CoexpressionAtlas","JC_hmvEC_500","JC_hmvEC_top-relative-expression-ranked_500",1.51712589830362e-12,8.83270697992369e-10,7.55517900884854e-09,4.41635348996184e-09,21234,495,185,25,"PCBC","http://www.progenitorcells.org/"
"606","CoexpressionAtlas","JC_hmvEC_2500","JC_hmvEC_top-relative-expression-ranked_2500",1.9509749083795e-12,9.4654799304879e-10,8.0964301705067e-09,5.67928795829274e-09,21234,2467,185,57,"PCBC","http://www.progenitorcells.org/"
"607","CoexpressionAtlas","PCBC_ctl_SmallAirwayEpithel_2500","Progenitor-Cell-Biology-Consortium_reference_SmallAirwayEpithel_top-relative-expression-ranked_2500",1.93304204175963e-11,8.03869340508899e-09,6.87600843215363e-08,5.62708538356229e-08,21234,2457,185,55,"PCBC","http://www.progenitorcells.org/"
"608","CoexpressionAtlas","PCBC_ctl_CardiacMyocyte_2500","Progenitor-Cell-Biology-Consortium_reference_CardiacMyocyte_top-relative-expression-ranked_2500",1.09817301289592e-10,3.99597705067501e-08,3.41801465866823e-07,3.19678164054001e-07,21234,2416,185,53,"PCBC","http://www.progenitorcells.org/"
"609","CoexpressionAtlas","JC_hmvEC_1000_K1","JC_hmvEC_top-relative-expression-ranked_1000_k-means-cluster#1",2.44251279957802e-09,7.90017195507957e-07,6.75752217943799e-06,7.11015475957161e-06,21234,107,185,11,"PCBC","http://www.progenitorcells.org/"
"610","CoexpressionAtlas","PCBC_ratio_CardioEndothel_vs_SC_cfr-2X-p05","Cardiovascular Endothelial Cells_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",5.16877849384221e-09,1.50463141955747e-06,1.28700745342656e-05,1.50463141955747e-05,21234,1767,185,41,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"611","CoexpressionAtlas","JC_hmvEC_500_K1","JC_hmvEC_top-relative-expression-ranked_500_k-means-cluster#1",8.19649060191275e-09,2.16908946746982e-06,1.85536090466844e-05,2.3859984142168e-05,21234,219,185,14,"PCBC","http://www.progenitorcells.org/"
"612","CoexpressionAtlas","GSM538268_500","Myeloid Cells, DC.IIhilang+103+11blo.SLN, MHCIIhi CD11c+ Langerin+ CD103+ CD11b-, Lymph Node, avg-3",1.12635108039825e-08,2.73233999586609e-06,2.33714509365318e-05,3.27880799503931e-05,21234,393,185,18,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM538268"
"613","CoexpressionAtlas","JC_hmvEC_1000_K3","JC_hmvEC_top-relative-expression-ranked_1000_k-means-cluster#3",1.29459760059818e-08,2.89890278103178e-06,2.47961689318184e-05,3.76857361534131e-05,21234,227,185,14,"PCBC","http://www.progenitorcells.org/"
"614","CoexpressionAtlas","PCBC_ratio_BronchSmoothMuscl_vs_SC_cfr-2X-p05","Bronchial Smooth Muscle Cells_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",3.63840810217405e-08,7.5652899895919e-06,6.4710762233064e-05,0.000105914059854287,21234,1893,185,41,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"615","CoexpressionAtlas","JC_hmvEC_2500_K1","JC_hmvEC_top-relative-expression-ranked_2500_k-means-cluster#1",4.52595824356366e-08,8.78337629800921e-06,7.51298332259521e-05,0.000131750644470138,21234,936,185,27,"PCBC","http://www.progenitorcells.org/"
"616","CoexpressionAtlas","PCBC_ctl_CardiacMyocyte_500","Progenitor-Cell-Biology-Consortium_reference_CardiacMyocyte_top-relative-expression-ranked_500",6.79987498347668e-08,1.23715225480629e-05,0.000105821542223773,0.000197944360769006,21234,493,185,19,"PCBC","http://www.progenitorcells.org/"
"617","CoexpressionAtlas","PCBC_ratio_PulmonMicrovasc Cells_vs_SC_cfr-2X-p05","Human Pulmonary Microvascular Endothelial Cells_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",7.876839912477e-08,1.34879299913062e-05,0.000115370888873318,0.000229294809852206,21234,2258,185,45,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"618","CoexpressionAtlas","PCBC_ratio_PulmonMicrovasc_vs_SC_2X-p05","Pulmonary Microvascular_vs_Pluripotent Stem Cells-fold2.0_adjp0.05",8.79336799132369e-08,1.42208301237463e-05,0.000121639852293908,0.000255974942227433,21234,1803,185,39,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"619","CoexpressionAtlas","PCBC_ratio_PulmonMicrovasc_vs_SC_cfr-2X-p05","Pulmonary Microvascular_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",9.41871858282622e-08,1.44304683129511e-05,0.000123433021760679,0.000274178897946071,21234,1733,185,38,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"620","CoexpressionAtlas","GSM854338_500","Myeloid Cells, GN.Arth.SynF, CD11b+ Ly6-G+, Synovial Fluid, avg-3",1.62025855762261e-07,2.3582863306197e-05,0.000201719307823187,0.00047165726612394,21234,418,185,17,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM854338"
"621","CoexpressionAtlas","GSM538242_500","Myeloid Cells, DC.4+.MLN, CD11b-FITC CD4-PE CD11c-Alexa750 CD8a-PacificBlue, Lymph Node, avg-3",4.74903297307293e-07,6.58306427838823e-05,0.000563091577282338,0.00138244349846153,21234,400,185,16,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM538242"
"622","CoexpressionAtlas","GSM777055_500","Stromal Cells, FRC.SLN, gp38+ CD31- CD140a+, Lymph Node, avg-4",5.32241064769362e-07,7.04251699792551e-05,0.000602391505946296,0.00154935373954361,21234,455,185,17,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM777055"
"623","CoexpressionAtlas","GSM854287_500","Myeloid Cells, DC.8-4-11b+.SLN, CD11b-FITC CD4-PE CD11c-eFluor780 CD8a-eFluor450 C, Lymph Node, avg-1",5.97673093237278e-07,7.56446249745094e-05,0.000647036841637162,0.00173982637441372,21234,407,185,16,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM854287"
"624","CoexpressionAtlas","GSM605823_500","Myeloid Cells, DC.103-11b+.PolyIC.Lu, CD45 MHCII CD11c CD103 CD11b, Lung, avg-3",6.37674696068223e-07,7.73446266772749e-05,0.000661578043115864,0.0018562710402546,21234,409,185,16,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM605823"
"625","CoexpressionAtlas","GSM538271_500","Myeloid Cells, DC.IIhilang+103-11b+.SLN, MHCIIhi CD11c+ Langerin+ CD103- CD11b+, Lymph Node, avg-3",6.80083253859381e-07,7.91888940793863e-05,0.000677353241358947,0.00197972235198466,21234,411,185,16,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM538271"
"626","CoexpressionAtlas","GSM605836_500","Myeloid Cells, DC.8-4-11b-.MLN, CD45-APC CD11b-FITC CD11c-eFluor780 CD4-PE CD8a-eF, Lymph Node, avg-3",8.49371262232196e-07,8.99049004300848e-05,0.000769014095074015,0.00247251974435792,21234,418,185,16,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM605836"
"627","CoexpressionAtlas","GSM854291_500","Myeloid Cells, DC.8-4-11b-.SLN, CD11b-FITC CD4-PE CD11c-eFluor780 CD8a-eFluor450 C, Lymph Node, avg-3",8.49371262232196e-07,8.99049004300848e-05,0.000769014095074015,0.00247251974435792,21234,418,185,16,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM854291"
"628","CoexpressionAtlas","PCBC_ratio_MESO-30 blastocyst_vs_MESO-30 amniotic fluid MSC_cfr-2X-p05","MESO-30 blastocyst_vs_MESO-30 amniotic fluid MSC-Confounder_removed-fold2.0_adjp0.05",8.64767163188724e-07,8.99049004300848e-05,0.000769014095074015,0.00251733721204238,21234,761,185,22,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"629","CoexpressionAtlas","gudmap_RNAseq_p2_Glomerlular Endothelial_2500","gudmap_RNAseq_p2_Glomerlular Endothelial_2500",1.18726288207524e-06,0.000119176629300725,0.00101939390730919,0.00345612224972102,21234,1685,185,35,"Gudmap RNAseq","http://www.gudmap.org"
"630","CoexpressionAtlas","gudmap_kidney_adult_RenalCapsule_1000","kidney_adult_RenalCapsule_top-relative-expression-ranked_1000",1.24551539331031e-06,0.000120856510330877,0.00103376300381066,0.00362569530992632,21234,778,185,22,"Gudmap Mouse MOE430.2","http://www.gudmap.org/"
"631","CoexpressionAtlas","gudmap_dev gonad_e12.5_M_gudmap_devVasTestis_Flk_1000","dev gonad_e12.5_M_DevVasTestis_Flk_top-relative-expression-ranked_1000",1.39685382226559e-06,0.000131169079890811,0.00112197300471253,0.00406624147661514,21234,847,185,23,"Gudmap Mouse ST 1.0","http://www.gudmap.org/"
"632","CoexpressionAtlas","PCBC_ratio_MESO-30_vs_SC_cfr-2X-p05","Mesoderm Day 30_vs_Pluripotent Stem Cells-Confounder_removed-fold2.0_adjp0.05",1.58233472108699e-06,0.000143943011658882,0.00123123661027983,0.00460617637308423,21234,1630,185,34,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium"
"633","CoexpressionAtlas","GSM605834_500","Myeloid Cells, DC.8-4-11b-.MLN, CD11b-FITC CD4-PE CD11c-Alexa750 CD8a-PacificBlue, Lymph Node, avg-2",2.67011346354673e-06,0.000228902540935578,0.001957949784001,0.00777270029238454,21234,403,185,15,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM605834"
